time_betw_scan_hours,CA,YM,Class,dea_eff,cluster efficency - 5 clusters
1420.000,2.479,7.035,0.000,0.710,2.000
1749.000,2.426,5.868,0.000,0.880,0.000
113.000,2.589,6.635,0.000,0.730,2.000
1321.000,2.492,6.687,0.000,0.660,2.000
1145.000,2.780,6.559,0.000,0.740,2.000
938.000,2.660,6.732,0.000,0.630,3.000
337.000,2.819,7.220,0.000,0.680,2.000
3863.000,2.670,6.708,0.000,0.550,1.000
355.000,2.860,6.461,0.000,0.870,0.000
7854.000,2.776,7.266,0.000,0.760,2.000
4110.000,2.540,6.370,0.000,0.720,2.000
520.000,2.916,6.491,0.000,0.670,2.000
2440.000,2.540,6.924,0.000,0.660,2.000
1559.000,2.532,7.240,0.000,0.650,3.000
1870.000,2.700,6.525,0.000,0.620,3.000
3941.000,2.409,6.281,0.000,0.410,4.000
1132.000,2.639,7.032,0.000,0.490,1.000
506.000,2.390,5.770,0.000,0.770,2.000
3444.000,2.645,6.872,0.000,1.000,0.000
80.000,2.793,7.006,0.000,0.670,2.000
2041.000,2.620,6.566,0.000,0.600,3.000
1252.000,2.580,6.374,0.000,0.660,2.000
2007.000,2.609,5.898,0.000,0.970,0.000
2973.000,2.700,6.705,0.000,0.620,3.000
1808.000,2.938,6.549,0.000,0.940,0.000
2408.000,2.506,6.226,0.000,0.490,1.000
1180.000,2.417,6.101,0.000,0.460,1.000
2749.000,2.515,5.992,0.000,0.700,2.000
1091.000,2.286,7.037,0.000,0.720,2.000
3135.000,2.760,6.940,0.000,0.750,2.000
502.000,2.535,6.466,0.000,0.520,1.000
4915.000,2.626,5.635,0.000,0.890,0.000
1641.000,2.395,5.757,0.000,0.880,0.000
4242.000,2.547,6.659,0.000,0.480,1.000
2007.000,2.629,6.988,0.000,0.700,2.000
903.000,2.524,6.716,0.000,0.690,2.000
4303.000,2.681,6.540,0.000,0.570,3.000
302.000,2.676,7.007,0.000,0.740,2.000
1276.000,2.600,6.253,0.000,0.750,2.000
2545.000,2.483,6.451,0.000,0.610,3.000
1494.000,2.629,6.440,0.000,0.570,3.000
1317.000,2.585,6.326,0.000,0.500,1.000
118.000,2.450,7.252,0.000,0.940,0.000
732.000,2.680,6.772,0.000,0.700,2.000
1161.000,2.527,7.356,0.000,0.750,2.000
7051.000,2.731,6.860,0.000,0.730,2.000
1316.000,2.741,6.145,0.000,0.690,2.000
278.000,2.724,6.762,0.000,0.730,2.000
924.000,2.576,5.631,0.000,0.690,2.000
1382.000,2.504,7.034,0.000,0.810,0.000
1136.000,2.390,6.202,0.000,0.680,2.000
1460.000,2.411,5.607,0.000,0.700,2.000
1616.000,2.589,7.342,0.000,0.590,3.000
2843.000,2.655,7.236,0.000,0.860,0.000
7147.000,2.735,7.136,0.000,0.590,3.000
1704.000,2.611,6.849,0.000,0.640,3.000
1310.000,2.670,7.348,0.000,0.550,1.000
3308.000,2.870,7.291,0.000,0.540,1.000
4389.000,2.436,7.091,0.000,0.880,0.000
4058.000,2.528,6.207,0.000,0.530,1.000
2797.000,2.913,6.880,0.000,0.640,3.000
1665.000,2.489,6.474,0.000,0.640,3.000
1595.000,2.579,5.988,0.000,0.770,2.000
1454.000,2.557,7.101,0.000,0.830,0.000
4344.000,2.520,6.171,0.000,0.690,2.000
2623.000,2.410,6.469,0.000,0.720,2.000
1667.000,2.830,5.665,0.000,0.970,0.000
5501.000,2.789,6.027,0.000,0.640,3.000
1209.000,2.636,6.199,0.000,0.680,2.000
129.000,2.896,6.648,0.000,0.410,4.000
2924.000,2.699,5.812,0.000,0.730,2.000
2605.000,2.295,6.843,0.000,0.680,2.000
1541.000,2.598,7.031,0.000,0.900,0.000
1540.000,2.579,7.208,0.000,0.680,2.000
3239.000,2.340,7.069,0.000,0.860,0.000
2446.000,2.490,5.943,0.000,0.560,3.000
3361.000,2.626,5.299,0.000,0.690,2.000
1186.000,2.436,6.881,0.000,0.880,0.000
11181.000,2.667,7.161,0.000,0.670,2.000
1729.000,2.758,6.885,0.000,0.440,4.000
488.000,2.819,6.389,0.000,0.510,1.000
4099.000,2.291,6.367,0.000,0.180,4.000
1234.000,2.665,6.236,0.000,0.510,1.000
1664.000,2.537,6.560,0.000,0.660,2.000
1062.000,2.360,6.053,0.000,0.670,2.000
253.000,2.880,5.346,0.000,0.870,0.000
2657.000,2.723,6.028,0.000,0.950,0.000
8543.000,2.500,6.813,0.000,0.840,0.000
1388.000,2.473,6.973,0.000,0.570,3.000
10137.000,2.645,6.416,0.000,0.680,2.000
2771.000,2.555,6.872,0.000,0.820,0.000
983.000,2.468,7.251,0.000,0.550,1.000
1146.000,2.649,5.218,0.000,0.950,0.000
2220.000,2.570,6.806,0.000,0.710,2.000
1492.000,2.812,5.649,0.000,0.850,0.000
1099.000,2.800,6.684,0.000,0.790,2.000
941.000,2.703,6.799,0.000,0.450,1.000
1414.000,2.525,6.520,0.000,0.690,2.000
1151.000,2.648,6.737,0.000,0.750,2.000
4114.000,2.579,6.912,0.000,0.550,1.000
1973.000,2.696,6.180,0.000,0.770,2.000
1506.000,2.928,6.890,0.000,0.450,1.000
943.000,2.885,6.875,0.000,0.910,0.000
989.000,2.660,6.503,0.000,0.790,2.000
1745.000,2.528,6.771,0.000,0.490,1.000
1306.000,2.431,6.321,0.000,0.500,1.000
2795.000,2.580,6.304,0.000,0.550,1.000
1336.000,2.726,7.080,0.000,0.620,3.000
937.000,2.991,7.209,0.000,0.850,0.000
256.000,2.750,5.354,0.000,0.770,2.000
1160.000,2.433,6.524,0.000,0.590,3.000
852.000,2.707,7.221,0.000,0.760,2.000
3153.000,2.813,6.643,0.000,0.600,3.000
1734.000,2.720,6.890,0.000,0.930,0.000
1630.000,2.649,7.193,0.000,0.970,0.000
998.000,2.873,6.601,0.000,0.690,2.000
1759.000,2.753,7.158,0.000,0.770,2.000
1610.000,2.661,6.769,0.000,0.720,2.000
3458.000,2.651,6.415,0.000,0.360,4.000
1510.000,2.488,6.378,0.000,0.630,3.000
60.000,2.486,5.410,0.000,0.920,0.000
1299.000,2.406,5.959,0.000,0.770,2.000
3220.000,2.539,5.882,0.000,0.410,4.000
1211.000,2.660,6.769,0.000,0.750,2.000
3391.000,2.550,6.885,0.000,0.880,0.000
3221.000,2.425,6.398,0.000,0.420,4.000
1580.000,2.398,6.059,0.000,0.580,3.000
1508.000,2.565,5.768,0.000,0.430,4.000
8049.000,2.656,6.491,0.000,0.620,3.000
4209.000,2.880,5.801,0.000,0.750,2.000
3814.000,2.686,7.011,0.000,0.740,2.000
3855.000,2.558,7.241,0.000,0.430,4.000
2822.000,2.800,6.607,0.000,0.470,1.000
1844.000,2.472,6.295,0.000,0.590,3.000
83.000,2.619,6.918,0.000,0.760,2.000
1339.000,2.847,6.937,0.000,0.770,2.000
3244.000,2.140,6.842,0.000,0.800,2.000
6933.000,2.560,6.984,0.000,0.860,0.000
2533.000,2.450,6.462,0.000,0.730,2.000
1594.000,2.312,7.054,0.000,0.710,2.000
76.000,2.655,7.219,0.000,0.590,3.000
1740.000,2.770,7.270,0.000,0.930,0.000
1583.000,2.730,6.927,0.000,0.470,1.000
4783.000,2.496,5.851,0.000,1.000,0.000
1051.000,2.663,6.912,0.000,0.510,1.000
2455.000,2.473,6.729,0.000,0.630,3.000
192.000,2.596,6.491,0.000,0.460,1.000
79.000,2.540,6.332,0.000,0.500,1.000
1714.000,2.496,6.013,0.000,0.690,2.000
1303.000,2.528,7.316,0.000,0.660,2.000
1723.000,2.875,7.159,0.000,0.720,2.000
1429.000,2.425,6.746,0.000,0.850,0.000
2766.000,2.646,6.441,0.000,0.490,1.000
1624.000,2.491,5.733,0.000,0.630,3.000
1048.000,2.570,6.974,0.000,0.690,2.000
1192.000,2.369,6.712,0.000,0.540,1.000
1732.000,2.158,6.737,0.000,0.560,3.000
113.000,2.510,6.866,0.000,0.670,2.000
1290.000,2.470,7.176,0.000,0.880,0.000
6009.000,2.635,5.559,0.000,0.670,2.000
1063.000,2.504,5.458,0.000,0.800,2.000
2586.000,2.610,6.656,0.000,0.530,1.000
902.000,2.410,6.319,0.000,0.770,2.000
7531.000,2.694,6.832,0.000,0.760,2.000
6917.000,2.566,5.818,0.000,0.860,0.000
2409.000,2.736,6.780,0.000,0.740,2.000
10025.000,3.087,6.309,0.000,0.460,1.000
4721.000,2.520,6.908,0.000,0.830,0.000
1449.000,2.432,6.615,0.000,0.400,4.000
5619.000,2.678,6.908,0.000,0.510,1.000
3991.000,2.561,6.618,0.000,0.670,2.000
2434.000,2.680,6.739,0.000,0.550,1.000
136.000,2.989,6.910,0.000,0.600,3.000
1182.000,2.565,7.317,0.000,0.780,2.000
1735.000,2.600,6.857,0.000,0.520,1.000
956.000,2.720,6.875,0.000,0.640,3.000
1568.000,2.360,6.732,0.000,0.420,4.000
1214.000,2.620,6.355,0.000,0.630,3.000
2580.000,2.835,7.013,0.000,0.490,1.000
1274.000,2.708,6.910,0.000,0.630,3.000
853.000,2.898,6.777,0.000,0.550,1.000
1174.000,2.662,7.270,0.000,0.440,4.000
1189.000,2.610,7.270,0.000,0.570,3.000
1526.000,2.561,6.956,0.000,0.540,1.000
1250.000,2.350,6.251,0.000,0.800,2.000
16121.000,2.900,7.029,0.000,0.280,4.000
1037.000,2.978,7.056,0.000,0.700,2.000
1463.000,2.548,6.513,0.000,0.660,2.000
119.000,2.716,7.072,0.000,0.610,3.000
3100.000,2.683,7.050,0.000,0.610,3.000
529.000,2.610,6.341,0.000,0.700,2.000
4307.000,2.513,6.506,0.000,0.500,1.000
1426.000,2.620,5.656,0.000,0.700,2.000
2993.000,2.952,6.824,0.000,0.430,4.000
1651.000,2.745,5.638,0.000,0.680,2.000
1789.000,2.746,6.868,0.000,0.680,2.000
3805.000,2.796,6.877,0.000,0.470,1.000
1277.000,2.536,6.524,0.000,0.710,2.000
1642.000,2.460,6.127,0.000,0.480,1.000
1775.000,2.576,6.635,0.000,0.330,4.000
1729.000,2.688,6.954,0.000,0.780,2.000
1290.000,2.613,6.188,0.000,0.700,2.000
3010.000,2.759,6.634,0.000,0.680,2.000
1863.000,2.700,6.490,0.000,0.600,3.000
1617.000,2.496,7.280,0.000,0.510,1.000
2645.000,2.555,6.757,0.000,0.510,1.000
1949.000,2.186,6.929,0.000,0.570,3.000
585.000,2.513,6.663,0.000,0.690,2.000
1979.000,2.617,6.721,0.000,0.560,3.000
186.000,2.719,6.993,0.000,0.610,3.000
1440.000,2.240,6.783,0.000,0.700,2.000
5472.000,2.600,6.895,0.000,0.670,2.000
1675.000,2.663,6.003,0.000,0.790,2.000
820.000,2.676,6.385,0.000,0.580,3.000
1523.000,2.695,7.391,0.000,0.580,3.000
1871.000,2.501,7.131,0.000,0.700,2.000
1577.000,2.629,6.487,0.000,0.750,2.000
8708.000,2.664,6.757,0.000,0.720,2.000
1280.000,2.439,7.313,0.000,0.600,3.000
3781.000,2.962,6.724,0.000,0.820,0.000
1487.000,2.751,6.626,0.000,0.690,2.000
2617.000,2.175,7.009,0.000,0.860,0.000
1562.000,2.403,6.787,0.000,0.740,2.000
408.000,2.429,5.945,0.000,0.420,4.000
3765.000,2.702,6.509,0.000,0.350,4.000
2990.000,2.646,6.840,0.000,0.620,3.000
2455.000,2.982,6.545,0.000,0.440,4.000
902.000,2.460,6.493,0.000,0.640,3.000
5736.000,2.459,6.517,0.000,0.550,1.000
891.000,2.773,6.406,0.000,0.550,1.000
10691.000,2.839,7.359,0.000,0.460,1.000
80.000,2.861,6.936,0.000,0.570,3.000
1335.000,2.653,6.610,0.000,0.750,2.000
440.000,2.734,7.228,0.000,0.520,1.000
182.000,2.939,6.109,0.000,0.890,0.000
45.000,2.840,7.068,0.000,0.540,1.000
2988.000,2.690,6.605,0.000,0.730,2.000
778.000,2.731,6.515,0.000,0.370,4.000
4196.000,2.561,6.553,0.000,0.610,3.000
2435.000,2.480,5.203,0.000,0.690,2.000
914.000,2.816,6.650,0.000,0.530,1.000
1792.000,2.714,6.801,0.000,0.590,3.000
3161.000,3.077,7.179,0.000,0.690,2.000
152.000,2.417,7.252,0.000,0.710,2.000
1037.000,2.520,6.269,0.000,0.640,3.000
12.000,2.528,6.693,0.000,0.810,0.000
4001.000,2.402,7.149,0.000,0.470,1.000
1434.000,2.480,7.124,0.000,0.550,1.000
143.000,2.539,5.609,0.000,0.690,2.000
1135.000,2.657,7.157,0.000,0.670,2.000
2746.000,2.666,6.744,0.000,0.690,2.000
593.000,2.340,6.703,0.000,0.630,3.000
1489.000,2.726,6.394,0.000,0.540,1.000
421.000,2.491,6.722,0.000,0.790,2.000
1022.000,2.517,5.411,0.000,0.760,2.000
1452.000,2.619,6.670,0.000,0.590,3.000
163.000,2.811,6.120,0.000,0.750,2.000
38.000,2.569,6.676,0.000,0.670,2.000
1506.000,2.563,6.661,0.000,0.640,3.000
580.000,2.650,5.789,0.000,0.920,0.000
270.000,2.630,6.320,0.000,0.490,1.000
1505.000,2.750,7.230,0.000,0.710,2.000
1515.000,2.667,5.350,0.000,0.650,3.000
1125.000,2.584,7.115,0.000,0.760,2.000
4064.000,2.642,6.511,0.000,0.330,4.000
3304.000,2.477,7.313,0.000,0.800,2.000
38.000,2.732,6.920,0.000,0.610,3.000
3984.000,2.456,7.216,0.000,0.510,1.000
3944.000,2.739,7.152,0.000,0.510,1.000
4003.000,2.533,7.057,0.000,0.650,3.000
1292.000,2.590,6.173,0.000,0.770,2.000
6592.000,2.499,5.452,0.000,0.890,0.000
1718.000,2.710,5.506,0.000,0.530,1.000
1171.000,2.531,6.995,0.000,0.550,1.000
1880.000,2.750,5.328,0.000,0.790,2.000
1589.000,2.581,6.421,0.000,0.380,4.000
16.000,2.560,6.136,0.000,0.840,0.000
1186.000,2.833,5.555,0.000,0.590,3.000
1344.000,2.822,6.959,0.000,0.710,2.000
481.000,2.712,6.757,0.000,0.740,2.000
9030.000,2.484,6.429,0.000,0.650,3.000
1424.000,2.862,7.306,0.000,0.550,1.000
1186.000,2.660,7.109,0.000,0.700,2.000
15.000,2.701,6.155,0.000,0.690,2.000
1478.000,2.318,7.032,0.000,0.440,4.000
1544.000,2.788,6.737,0.000,0.680,2.000
198.000,2.650,7.042,0.000,0.550,1.000
33.000,2.743,7.170,0.000,0.780,2.000
1451.000,2.523,7.299,0.000,0.680,2.000
1482.000,2.570,7.105,0.000,0.470,1.000
39.000,2.750,6.784,0.000,0.590,3.000
8744.000,2.526,6.118,0.000,0.400,4.000
8654.000,2.603,7.141,0.000,0.480,1.000
5394.000,2.538,7.083,0.000,0.670,2.000
1371.000,2.620,6.642,0.000,0.580,3.000
2236.000,2.804,6.283,0.000,0.910,0.000
8415.000,2.455,6.238,0.000,0.940,0.000
4495.000,2.520,6.719,0.000,0.740,2.000
3809.000,2.783,6.229,0.000,0.550,1.000
1327.000,2.482,7.026,0.000,0.670,2.000
2588.000,2.634,5.632,0.000,0.770,2.000
1145.000,2.882,6.611,0.000,0.540,1.000
1418.000,2.622,7.170,0.000,0.720,2.000
3167.000,2.383,6.680,0.000,0.740,2.000
187.000,2.890,5.802,0.000,0.560,3.000
2597.000,2.330,7.056,0.000,0.710,2.000
7345.000,2.290,6.670,0.000,0.460,1.000
1488.000,2.722,7.050,0.000,0.720,2.000
4535.000,2.746,5.219,0.000,0.720,2.000
1412.000,2.531,6.765,0.000,0.480,1.000
1290.000,2.650,6.644,0.000,0.620,3.000
1069.000,2.626,6.742,0.000,0.940,0.000
8442.000,2.724,6.487,0.000,0.510,1.000
133.000,2.793,6.855,0.000,0.690,2.000
233.000,2.766,6.964,0.000,0.750,2.000
2531.000,2.680,6.791,0.000,0.600,3.000
1471.000,2.540,5.854,0.000,0.710,2.000
143.000,2.758,6.855,0.000,0.610,3.000
4772.000,2.738,6.547,0.000,0.800,2.000
9844.000,2.453,7.187,0.000,0.750,2.000
1015.000,2.811,5.519,0.000,0.800,2.000
1894.000,2.730,7.093,0.000,0.820,0.000
11217.000,2.816,7.147,0.000,0.830,0.000
4087.000,2.871,6.495,0.000,0.800,2.000
2458.000,2.670,5.625,0.000,0.550,1.000
12.000,2.690,5.842,0.000,1.000,0.000
2515.000,2.129,6.870,0.000,0.760,2.000
1122.000,2.681,7.138,0.000,0.670,2.000
828.000,2.366,6.666,0.000,0.690,2.000
1470.000,2.872,6.735,0.000,0.720,2.000
1622.000,2.554,7.033,0.000,0.780,2.000
6229.000,2.562,6.133,0.000,0.730,2.000
2656.000,2.719,6.542,0.000,0.870,0.000
838.000,2.590,6.856,0.000,0.610,3.000
1372.000,2.603,7.260,0.000,0.660,2.000
457.000,2.360,5.625,0.000,1.000,0.000
4461.000,2.549,5.846,0.000,0.840,0.000
1090.000,2.625,7.240,0.000,0.550,1.000
2197.000,2.810,5.890,0.000,0.670,2.000
878.000,2.808,6.819,0.000,0.700,2.000
1620.000,2.584,6.721,0.000,0.420,4.000
1549.000,2.193,6.468,0.000,0.680,2.000
1248.000,2.560,6.266,0.000,0.780,2.000
120.000,2.491,6.133,0.000,0.780,2.000
1346.000,2.398,6.833,0.000,0.500,1.000
2785.000,2.605,6.568,0.000,0.400,4.000
1606.000,2.742,6.044,0.000,0.710,2.000
1361.000,2.850,7.360,0.000,0.680,2.000
1450.000,2.773,6.800,0.000,0.560,3.000
1466.000,2.580,6.820,0.000,0.720,2.000
1309.000,2.556,5.941,0.000,0.480,1.000
1417.000,2.612,6.181,0.000,0.710,2.000
1724.000,2.648,7.107,0.000,0.640,3.000
1267.000,2.565,7.310,0.000,0.610,3.000
1585.000,2.689,6.190,0.000,0.510,1.000
1393.000,2.292,7.014,0.000,0.750,2.000
4691.000,2.560,6.406,0.000,0.950,0.000
1455.000,2.442,6.335,0.000,0.620,3.000
14219.000,2.586,6.847,0.000,0.560,3.000
1481.000,2.810,6.746,0.000,0.520,1.000
44.000,2.821,6.815,0.000,0.690,2.000
3354.000,2.694,6.602,0.000,0.820,0.000
1839.000,2.869,7.136,0.000,0.510,1.000
1095.000,2.600,6.112,0.000,0.790,2.000
5626.000,2.644,6.686,0.000,0.410,4.000
1322.000,2.901,7.016,0.000,0.640,3.000
203.000,2.980,7.282,0.000,0.870,0.000
175.000,2.558,6.938,0.000,0.930,0.000
1350.000,2.604,7.306,0.000,0.670,2.000
1454.000,2.506,6.552,0.000,0.840,0.000
5722.000,2.658,7.013,0.000,0.680,2.000
1232.000,2.664,6.397,0.000,0.770,2.000
1362.000,2.372,6.930,0.000,0.600,3.000
4210.000,3.051,7.014,0.000,0.740,2.000
1147.000,2.641,5.725,0.000,0.820,0.000
3368.000,2.540,7.085,0.000,0.720,2.000
2523.000,2.380,6.318,0.000,0.430,4.000
3012.000,2.274,6.681,0.000,0.710,2.000
2919.000,2.590,6.668,0.000,0.700,2.000
1114.000,2.296,6.223,0.000,0.730,2.000
1940.000,2.668,6.259,0.000,0.650,3.000
1508.000,2.557,6.814,0.000,0.800,2.000
1413.000,2.430,6.343,0.000,0.650,3.000
1414.000,2.511,7.054,0.000,0.690,2.000
5915.000,2.550,5.981,0.000,0.670,2.000
2709.000,2.347,6.032,0.000,0.350,4.000
8197.000,2.203,6.393,0.000,0.480,1.000
4237.000,2.940,7.247,0.000,0.790,2.000
4551.000,2.479,7.116,0.000,0.770,2.000
210.000,2.543,6.475,0.000,0.780,2.000
4621.000,2.470,6.385,0.000,0.560,3.000
774.000,2.756,7.053,0.000,0.640,3.000
778.000,2.700,6.536,0.000,0.530,1.000
1629.000,2.735,5.815,0.000,0.550,1.000
1494.000,2.680,5.695,0.000,0.930,0.000
1767.000,2.693,6.511,0.000,0.360,4.000
1160.000,2.779,6.065,0.000,0.660,2.000
113.000,2.680,6.082,0.000,0.540,1.000
1774.000,2.770,7.012,0.000,0.670,2.000
1109.000,2.732,6.307,0.000,0.800,2.000
2557.000,2.808,6.447,0.000,0.510,1.000
1991.000,2.622,5.917,0.000,0.870,0.000
1305.000,2.748,6.933,0.000,0.490,1.000
1721.000,2.788,5.449,0.000,0.770,2.000
1500.000,2.763,7.191,0.000,0.780,2.000
270.000,2.569,5.739,0.000,0.620,3.000
948.000,2.264,7.286,0.000,0.480,1.000
1209.000,2.534,6.235,0.000,0.670,2.000
4361.000,2.348,5.829,0.000,0.250,4.000
1774.000,2.555,5.733,0.000,0.840,0.000
78.000,2.669,7.165,0.000,0.580,3.000
1497.000,2.129,6.921,0.000,0.650,3.000
2946.000,2.483,5.866,0.000,1.000,0.000
1807.000,2.584,6.911,0.000,0.750,2.000
1060.000,2.580,6.712,0.000,1.000,0.000
1692.000,2.491,6.047,0.000,0.690,2.000
3147.000,2.770,6.753,0.000,0.560,3.000
1209.000,2.740,6.333,0.000,0.690,2.000
1617.000,2.435,6.522,0.000,0.590,3.000
1688.000,2.895,6.512,0.000,0.670,2.000
1745.000,2.920,6.158,0.000,0.840,0.000
3824.000,2.597,6.588,0.000,0.540,1.000
60.000,2.589,5.991,0.000,0.440,4.000
1564.000,2.387,6.625,0.000,0.470,1.000
1278.000,2.571,6.303,0.000,0.740,2.000
1167.000,2.671,6.211,0.000,0.740,2.000
75.000,2.670,6.772,0.000,0.600,3.000
2929.000,2.600,6.543,0.000,0.710,2.000
1452.000,2.592,7.251,0.000,0.620,3.000
375.000,2.596,6.716,0.000,0.850,0.000
2527.000,2.670,6.995,0.000,0.750,2.000
1077.000,2.810,7.160,0.000,0.860,0.000
1286.000,2.570,7.169,0.000,0.860,0.000
3044.000,2.537,7.277,0.000,0.640,3.000
1396.000,2.589,6.730,0.000,0.680,2.000
1641.000,2.616,6.544,0.000,0.550,1.000
1971.000,2.610,7.077,0.000,0.640,3.000
588.000,2.568,6.689,0.000,0.730,2.000
1150.000,2.559,6.464,0.000,0.670,2.000
1089.000,2.850,6.927,0.000,0.680,2.000
226.000,2.550,6.848,0.000,0.670,2.000
1523.000,2.874,6.606,0.000,0.630,3.000
5738.000,2.793,7.031,0.000,0.560,3.000
1416.000,2.652,6.761,0.000,0.560,3.000
561.000,2.793,7.374,0.000,0.740,2.000
1237.000,2.430,6.779,0.000,0.760,2.000
3464.000,2.719,6.926,0.000,0.760,2.000
1541.000,2.792,6.343,0.000,0.570,3.000
5434.000,2.530,7.118,0.000,0.510,1.000
1191.000,2.514,6.437,0.000,0.720,2.000
583.000,2.560,6.546,0.000,0.730,2.000
8708.000,2.556,6.613,0.000,0.440,4.000
1718.000,2.663,7.103,0.000,0.740,2.000
1274.000,2.720,5.787,0.000,0.690,2.000
950.000,2.670,6.717,0.000,0.750,2.000
41.000,2.489,5.814,0.000,0.840,0.000
309.000,2.847,6.988,0.000,0.460,1.000
8816.000,2.432,6.826,0.000,0.790,2.000
2585.000,2.410,6.669,0.000,0.750,2.000
1758.000,2.470,6.360,0.000,0.480,1.000
1215.000,2.610,7.290,0.000,0.730,2.000
2958.000,2.633,6.309,0.000,0.910,0.000
1466.000,2.492,5.741,0.000,0.860,0.000
104.000,2.508,6.664,0.000,0.480,1.000
302.000,2.559,6.401,0.000,0.740,2.000
2508.000,2.617,6.355,0.000,0.700,2.000
1332.000,2.570,5.794,0.000,0.780,2.000
539.000,2.572,6.886,0.000,0.680,2.000
2422.000,2.630,5.921,0.000,0.600,3.000
1563.000,2.309,6.686,0.000,0.680,2.000
3283.000,2.222,6.731,0.000,0.710,2.000
1456.000,2.765,6.779,0.000,0.510,1.000
1473.000,2.545,6.546,0.000,0.430,4.000
1265.000,2.312,6.729,0.000,0.730,2.000
2585.000,2.757,6.765,0.000,0.730,2.000
1709.000,2.631,6.971,0.000,0.670,2.000
972.000,2.654,7.269,0.000,0.670,2.000
1183.000,2.506,6.033,0.000,0.850,0.000
1349.000,2.639,6.752,0.000,0.740,2.000
1622.000,2.523,6.782,0.000,1.000,0.000
251.000,2.470,6.860,0.000,0.860,0.000
2861.000,2.509,6.143,0.000,0.640,3.000
1527.000,2.720,5.908,0.000,0.810,0.000
3089.000,2.684,6.757,0.000,0.530,1.000
1193.000,2.581,6.966,0.000,0.610,3.000
1147.000,2.880,6.940,0.000,0.630,3.000
2798.000,2.801,6.775,0.000,0.700,2.000
1436.000,2.560,6.802,0.000,0.510,1.000
1577.000,2.693,7.010,0.000,0.680,2.000
4723.000,2.459,5.873,0.000,0.790,2.000
1715.000,2.981,7.041,0.000,0.660,2.000
932.000,2.835,6.517,0.000,0.470,1.000
5709.000,2.433,6.456,0.000,0.830,0.000
1597.000,2.683,5.633,0.000,0.640,3.000
1790.000,2.771,6.378,0.000,0.740,2.000
1652.000,2.920,7.300,0.000,0.830,0.000
1202.000,2.830,6.024,0.000,0.590,3.000
1537.000,2.388,7.123,0.000,0.720,2.000
1595.000,2.538,6.495,0.000,0.730,2.000
1876.000,2.397,5.629,0.000,0.500,1.000
5006.000,2.641,6.757,0.000,0.720,2.000
1280.000,2.804,6.611,0.000,0.740,2.000
1500.000,2.660,6.530,0.000,0.510,1.000
1224.000,2.338,7.182,0.000,0.710,2.000
1317.000,2.550,6.019,0.000,0.570,3.000
8438.000,2.681,7.375,0.000,0.450,1.000
1210.000,2.611,6.579,0.000,0.770,2.000
1326.000,2.797,6.920,0.000,0.750,2.000
1340.000,2.676,6.505,0.000,0.350,4.000
1466.000,2.173,6.632,0.000,0.700,2.000
2531.000,2.537,6.984,0.000,0.650,3.000
1160.000,2.626,6.838,0.000,0.660,2.000
1715.000,2.406,6.210,0.000,0.640,3.000
1897.000,2.439,7.015,0.000,0.710,2.000
1147.000,2.679,5.771,0.000,0.730,2.000
1503.000,2.709,6.038,0.000,0.380,4.000
3978.000,2.700,7.399,0.000,0.680,2.000
1719.000,2.119,5.910,0.000,0.690,2.000
4601.000,2.747,6.464,0.000,0.760,2.000
1615.000,2.720,6.637,0.000,0.610,3.000
1326.000,2.562,6.478,0.000,0.660,2.000
754.000,2.860,6.690,0.000,0.760,2.000
818.000,2.536,6.479,0.000,0.480,1.000
2045.000,2.718,7.184,0.000,0.580,3.000
1461.000,2.616,6.952,0.000,0.560,3.000
2718.000,2.900,5.873,0.000,0.830,0.000
2792.000,2.566,5.224,0.000,0.800,2.000
45.000,2.545,7.253,0.000,0.760,2.000
3266.000,2.326,5.839,0.000,0.760,2.000
7050.000,2.661,5.438,0.000,0.890,0.000
1432.000,2.648,6.174,0.000,0.860,0.000
5260.000,2.770,6.904,0.000,0.590,3.000
1513.000,2.440,5.658,0.000,0.680,2.000
796.000,2.560,7.403,0.000,0.630,3.000
928.000,2.643,6.003,0.000,0.660,2.000
4519.000,2.508,7.197,0.000,0.620,3.000
764.000,2.684,6.509,0.000,0.410,4.000
2859.000,2.588,6.752,0.000,0.550,1.000
142.000,2.585,5.947,0.000,0.810,0.000
1265.000,2.721,6.979,0.000,0.760,2.000
972.000,2.385,6.764,0.000,0.650,3.000
4757.000,2.735,6.696,0.000,0.580,3.000
2664.000,2.444,7.010,0.000,0.610,3.000
1305.000,2.610,7.167,0.000,0.700,2.000
2991.000,2.478,5.830,0.000,0.750,2.000
1618.000,2.650,6.759,0.000,0.520,1.000
835.000,2.540,6.194,0.000,1.000,0.000
1266.000,2.520,7.145,0.000,0.750,2.000
993.000,2.872,5.574,0.000,0.950,0.000
154.000,2.259,6.329,0.000,0.420,4.000
1349.000,2.329,6.307,0.000,0.510,1.000
1295.000,2.354,7.038,0.000,0.640,3.000
1021.000,2.657,6.061,0.000,0.600,3.000
1646.000,2.309,7.108,0.000,1.000,0.000
3833.000,2.585,7.266,0.000,0.490,1.000
1348.000,2.428,6.795,0.000,0.880,0.000
84.000,2.956,5.792,0.000,0.730,2.000
1343.000,2.753,7.118,0.000,0.890,0.000
1381.000,2.541,6.814,0.000,0.570,3.000
4507.000,2.652,6.507,0.000,0.370,4.000
1430.000,2.830,7.220,0.000,0.620,3.000
1459.000,2.520,6.409,0.000,0.470,1.000
